124.82,97.234,99.432
124.84,97.243,99.399
124.77,97.199,99.443
124.81,97.239,99.458
124.95,97.297,99.591
124.88,97.27,99.522
124.98,97.316,99.615
124.86,97.288,99.509
125,97.321,99.611
124.91,97.316,99.563
125.07,97.396,99.74
124.96,97.349,99.647
125.14,97.439,99.837
125.11,97.434,99.825
125.14,97.437,99.858
125.02,97.397,99.759
125.09,97.46,99.846
125.23,97.512,100
125.08,97.439,99.858
125.14,97.496,99.925
125.26,97.548,100.08
125.11,97.474,99.929
125.29,97.56,100.13
125.18,97.514,100.03
125.22,97.552,100.09
125.07,97.483,99.932
125.24,97.572,100.12
125.19,97.566,100.1
125.25,97.612,100.2
125.16,97.584,100.12
125.28,97.656,100.27
125.28,97.672,100.26
125.31,97.666,100.39
125.2,97.649,100.28
125.33,97.718,100.42
125.27,97.705,100.36
125.4,97.795,100.52
125.24,97.741,100.4
125.33,97.78,100.45
125.24,97.773,100.4
125.38,97.833,100.54
125.28,97.821,100.49
125.34,97.889,100.6
125.49,97.94,100.77
125.33,97.887,100.64
125.53,97.986,100.86
125.48,97.976,100.84
125.55,98.025,100.94
125.35,97.963,100.79
125.41,98.028,100.87
125.53,98.073,101.03
125.36,98.011,100.86
125.53,98.104,101.08
125.47,98.091,101.05
125.55,98.134,101.15
125.36,98.054,100.97
125.32,98.073,100.97
125.42,98.112,101.07
125.34,98.079,101.04
125.39,98.131,101.12
125.23,98.069,100.99
125.31,98.139,101.06
125.38,98.119,101.23
125.26,98.098,101.13
125.37,98.16,101.24
125.34,98.168,101.25
125.34,98.176,101.29
125.2,98.134,101.18
125.3,98.159,101.23
125.19,98.13,101.19
125.31,98.2,101.35
125.19,98.163,101.26
125.24,98.225,101.36
125.37,98.263,101.52
125.2,98.192,101.37
125.19,98.2,101.37
125.33,98.268,101.56
125.15,98.194,101.4
125.2,98.24,101.49
125.31,98.271,101.62
125.11,98.184,101.45
125.15,98.217,101.51
125.18,98.196,101.54
125.05,98.142,101.44
125.11,98.184,101.51
125.22,98.216,101.66
125.03,98.118,101.49
125.07,98.16,101.55
125.08,98.133,101.59
124.96,98.069,101.48
125.07,98.119,101.61
125.03,98.097,101.55
125.02,98.049,101.63
124.89,98.015,101.5
125,98.06,101.62
124.91,98.012,101.53
125.04,98.071,101.68
124.86,97.99,101.52
124.9,97.986,101.5
124.8,97.947,101.45
124.93,97.993,101.6
124.81,97.938,101.49
124.87,97.981,101.57
124.91,97.962,101.63
124.79,97.906,101.51
124.85,97.936,101.59
124.98,97.965,101.73
124.8,97.866,101.54
124.96,97.934,101.73
124.83,97.845,101.57
124.95,97.902,101.7
124.76,97.81,101.54
124.81,97.844,101.6
124.92,97.863,101.72
124.73,97.76,101.54
124.77,97.789,101.58
124.8,97.754,101.6
124.68,97.673,101.48
124.72,97.693,101.52
124.82,97.704,101.64
124.64,97.591,101.44
124.76,97.643,101.55
124.71,97.547,101.57
124.7,97.527,101.52
124.48,97.4,101.28
124.5,97.408,101.29
124.64,97.455,101.46
124.4,97.307,101.2
124.5,97.306,101.24
124.39,97.239,101.17
124.53,97.277,101.31
124.37,97.167,101.15
124.3,97.13,101.08
124.41,97.162,101.19
124.33,97.049,101.08
124.42,97.062,101.17
124.23,96.929,100.99
124.24,96.911,100.98
124.34,96.877,101.07
124.12,96.726,100.84
124.14,96.714,100.84
124.14,96.632,100.81
124,96.509,100.64
124.02,96.478,100.65
124.11,96.431,100.71
123.91,96.278,100.48
123.93,96.246,100.47
124.01,96.206,100.52
123.8,96.04,100.28
123.94,96.037,100.4
123.86,95.917,100.28
123.84,95.861,100.22
123.62,95.633,100.03
123.75,95.646,100.08
123.64,95.518,99.91
123.67,95.468,99.893
123.52,95.332,99.701
123.62,95.319,99.757
123.43,95.112,99.46
123.5,95.067,99.497
123.33,94.903,99.283
123.48,94.92,99.415
123.42,94.787,99.303
123.45,94.702,99.279
123.22,94.505,98.991
123.16,94.359,98.847
123.25,94.286,98.876
123.04,94.059,98.584
123.03,93.968,98.504
123.09,93.836,98.497
122.86,93.581,98.153
122.82,93.435,98.019
122.77,93.22,97.844
122.61,92.994,97.566
122.64,92.89,97.477
122.76,92.779,97.469
122.61,92.561,97.182
122.68,92.493,97.14
122.76,92.381,97.079
122.72,92.265,96.925
122.85,92.25,96.937
123.01,92.216,96.983
122.93,92.034,96.853
123.2,92.121,96.983
123.21,92.046,96.865
123.39,92.056,96.923
123.39,91.994,96.819
123.59,92.028,96.921
123.61,91.934,96.77
123.83,91.967,96.909
123.85,91.93,96.86
124.02,91.962,96.952
124.25,91.979,97.098
124.13,91.826,96.866
124.33,91.873,96.971
124.57,91.886,97.118
124.52,91.776,96.958
124.67,91.795,97.013
124.81,91.742,97.028
124.81,91.661,96.91
125.09,91.705,97.096
125.14,91.637,97.045
125.22,91.582,96.988
125.21,91.493,96.889
125.48,91.52,97.029
125.44,91.389,96.881
125.58,91.349,96.892
125.5,91.2,96.687
125.54,91.124,96.61
125.74,91.112,96.703
125.84,91.032,96.682
125.89,90.928,96.569
125.85,90.752,96.493
125.93,90.694,96.42
126.07,90.611,96.437
126.02,90.462,96.287
126.16,90.388,96.316
126.21,90.303,96.264
126.17,90.142,96.037
126.12,89.993,95.911
126.21,89.919,95.913
126.41,89.867,96.021
126.29,89.685,95.823
126.47,89.627,95.915
126.43,89.479,95.795
126.5,89.379,95.773
126.35,89.171,95.537
126.46,89.057,95.525
126.44,88.924,95.433
126.52,88.846,95.447
126.39,88.661,95.227
126.49,88.548,95.225
126.4,88.368,95.042
126.46,88.273,95.035
126.33,88.101,94.821
126.5,88.055,94.909
126.48,87.938,94.819
126.56,87.879,94.851
126.45,87.708,94.654
126.61,87.673,94.753
126.64,87.579,94.731
126.71,87.517,94.732
126.56,87.316,94.595
126.69,87.271,94.639
126.66,87.142,94.53
126.72,87.076,94.524
126.6,86.929,94.332
126.66,86.859,94.324
126.66,86.706,94.181
126.57,86.524,94.031
126.57,86.382,93.958
126.63,86.253,93.929
126.51,86.07,93.752
126.5,85.939,93.652
126.55,85.819,93.655
126.37,85.625,93.413
126.41,85.496,93.369
126.26,85.322,93.18
126.26,85.221,93.121
126.08,85.04,92.903
126.15,84.984,92.927
126.05,84.839,92.774
126.04,84.746,92.735
125.86,84.568,92.501
125.83,84.459,92.422
125.87,84.352,92.404
125.68,84.174,92.19
125.65,84.062,92.105
125.68,83.969,92.071
125.5,83.808,91.873
125.53,83.752,91.867
125.57,83.671,91.858
125.38,83.497,91.69
125.45,83.445,91.688
125.37,83.327,91.529
125.38,83.259,91.492
125.22,83.119,91.28
125.21,83.062,91.252
125.16,82.954,91.106
125.05,82.866,90.996
125.15,82.838,91.073
125.08,82.743,90.986
125.1,82.701,90.983
124.94,82.589,90.816
124.88,82.52,90.72
124.89,82.475,90.703
124.95,82.445,90.747
124.81,82.337,90.598
124.8,82.284,90.558
124.86,82.249,90.608
124.71,82.144,90.445
124.7,82.11,90.426
124.76,82.06,90.449
124.62,81.954,90.292
124.61,81.909,90.26
124.67,81.872,90.295
124.51,81.762,90.119
124.51,81.707,90.09
124.57,81.673,90.12
124.41,81.563,89.963
124.4,81.531,89.927
124.44,81.492,89.91
124.32,81.379,89.853
124.32,81.348,89.802
124.39,81.321,89.832
124.24,81.216,89.666
124.32,81.208,89.719
124.28,81.141,89.643
124.23,81.057,89.489
124.11,80.984,89.387
124.12,80.954,89.393
124.21,80.933,89.445
124.06,80.833,89.291
124.08,80.801,89.272
124.16,80.777,89.315
124.01,80.681,89.156
124.02,80.665,89.154
124.09,80.641,89.198
123.97,80.538,89.051
123.98,80.507,89.026
124.05,80.5,89.089
123.91,80.399,88.915
123.93,80.378,88.904
124.02,80.359,88.963
123.88,80.26,88.807
123.99,80.258,88.866
123.94,80.176,88.767
123.96,80.138,88.746
123.81,80.034,88.58
123.9,80.01,88.632
123.84,79.913,88.532
123.82,79.861,88.462
123.67,79.73,88.336
123.75,79.697,88.371
123.67,79.592,88.216
123.67,79.535,88.167
123.51,79.404,87.971
123.54,79.365,87.956
123.44,79.24,87.763
123.43,79.174,87.723
123.31,79.082,87.585
123.3,79.03,87.551
123.36,78.975,87.563
123.21,78.856,87.396
123.2,78.797,87.326
123.26,78.743,87.336
123.11,78.625,87.163
123.2,78.602,87.208
123.13,78.513,87.093
123.16,78.46,87.085
123,78.35,86.878
123,78.295,86.841
123.06,78.247,86.856
122.91,78.153,86.693
122.92,78.103,86.641
122.99,78.071,86.652
122.85,77.962,86.49
122.89,77.947,86.49
123.42,78.256,86.889
123.59,78.398,86.961
124.21,78.856,87.417
124.64,79.104,87.708
125.24,79.486,88.23
125.39,79.545,88.294
125.26,79.436,88.095
125.32,79.442,88.105
125.42,79.438,88.156
125.28,79.339,87.983
125.37,79.305,87.937
125.27,79.215,87.824
125.35,79.209,87.863
125.23,79.113,87.72
125.24,79.067,87.697
125.31,79.03,87.721
125.17,78.921,87.539
125.17,78.882,87.514
125.24,78.834,87.533
125.1,78.718,87.347
125.08,78.66,87.274
125.13,78.588,87.28
124.96,78.463,87.076
124.91,78.384,86.996
124.95,78.324,86.99
124.77,78.182,86.768
124.74,78.104,86.692
124.77,78.039,86.679
124.59,77.897,86.468
124.63,77.854,86.486
124.54,77.751,86.35
124.52,77.681,86.298
124.34,77.563,86.096
124.38,77.508,86.073
124.3,77.409,86.018
124.29,77.358,85.973
124.11,77.236,85.757
124.07,77.177,85.701
124.11,77.139,85.704
123.94,77.031,85.517
124.02,76.992,85.488
123.86,76.906,85.349
123.91,76.915,85.392
123.79,76.839,85.269
123.86,76.837,85.322
123.79,76.776,85.242
123.8,76.768,85.276
123.64,76.682,85.108
123.64,76.662,85.096
123.69,76.657,85.149
123.54,76.582,85.003
123.63,76.598,85.081
123.56,76.547,85.014
123.56,76.547,85.033
123.41,76.479,84.894
123.4,76.472,84.878
123.45,76.477,84.941
123.3,76.42,84.814
123.38,76.44,84.891
123.32,76.406,84.828
123.34,76.409,84.856
123.18,76.363,84.733
123.2,76.383,84.774
123.25,76.39,84.794
123.61,76.737,85.173
123.87,76.967,85.382
124.52,77.44,85.911
124.85,77.71,86.183
125.44,78.169,86.694
125.42,78.217,86.668
125.63,78.29,86.764
125.48,78.276,86.664
125.56,78.35,86.794
125.44,78.306,86.699
125.56,78.378,86.832
125.52,78.363,86.815
125.55,78.415,86.88
125.42,78.368,86.754
125.39,78.388,86.742
125.44,78.43,86.81
125.51,78.472,86.902
125.41,78.445,86.83
125.51,78.502,86.941
125.47,78.494,86.933
125.52,78.533,86.983
125.39,78.499,86.885
125.42,78.543,86.917
125.51,78.591,87.022
125.39,78.566,86.933
125.42,78.617,86.971
125.52,78.661,87.096
125.41,78.645,86.997
125.44,78.698,87.048
125.51,78.756,87.118
125.43,78.741,87.105
125.53,78.815,87.236
125.53,78.821,87.229
125.57,78.875,87.279
125.44,78.871,87.183
125.55,78.946,87.292
125.57,78.928,87.256
125.55,78.986,87.273
125.49,79.003,87.262
125.53,79.061,87.34
125.64,79.127,87.451
125.53,79.122,87.378
125.57,79.188,87.435
125.68,79.242,87.585
125.57,79.244,87.498
125.71,79.329,87.652
125.69,79.351,87.662
125.74,79.408,87.741
125.63,79.405,87.646
125.75,79.502,87.808
125.74,79.519,87.82
125.8,79.583,87.897
125.67,79.584,87.804
125.72,79.649,87.873
125.82,79.719,87.994
125.73,79.725,87.927
125.77,79.789,88.003
125.88,79.865,88.131
125.78,79.862,88.047
125.91,79.954,88.182
125.89,79.978,88.257
125.95,80.054,88.328
125.84,80.053,88.244
125.88,80.123,88.294
125.99,80.198,88.425
125.89,80.205,88.361
126.06,80.272,88.449
125.94,80.291,88.411
126.07,80.399,88.558
125.97,80.41,88.509
126.1,80.511,88.673
126.09,80.542,88.691
126.16,80.615,88.778
126.05,80.626,88.713
126.19,80.721,88.872
126.19,80.751,88.893
126.25,80.832,88.987
126.15,80.839,88.927
126.19,80.924,89.014
126.3,80.995,89.134
126.21,81.01,89.087
126.25,81.091,89.153
126.37,81.171,89.28
126.27,81.175,89.218
126.33,81.252,89.298
126.45,81.336,89.451
126.35,81.348,89.391
126.4,81.435,89.476
126.52,81.529,89.63
126.41,81.541,89.518
126.44,81.616,89.67
126.56,81.725,89.795
126.57,81.78,89.826
126.64,81.876,89.948
126.54,81.895,89.872
126.65,82.005,90.017
126.71,82.024,90.027
126.7,82.111,90.086
126.64,82.163,90.092
126.7,82.257,90.192
126.82,82.35,90.354
126.72,82.38,90.308
126.88,82.501,90.504
126.88,82.549,90.539
126.95,82.653,90.656
126.84,82.674,90.588
127,82.807,90.786
127,82.856,90.839
127.07,82.968,90.936
126.96,82.99,90.883
127.04,83.094,90.982
127.16,83.191,91.154
127.07,83.219,91.099
127.23,83.347,91.295
127.22,83.405,91.346
127.29,83.504,91.44
127.18,83.535,91.374
127.34,83.655,91.583
127.34,83.713,91.622
127.39,83.806,91.674
127.3,83.861,91.752
127.46,83.989,91.918
127.47,84.055,91.959
127.55,84.156,92.057
127.44,84.185,92.005
127.5,84.301,92.113
127.6,84.382,92.179
127.51,84.436,92.183
127.68,84.568,92.39
127.68,84.638,92.46
127.75,84.738,92.573
127.71,84.804,92.591
127.87,84.947,92.802
127.85,84.987,92.846
127.86,85.037,92.88
127.34,84.756,92.493
127.15,84.589,92.425
126.53,84.179,91.962
126.11,83.922,91.648
125.41,83.514,91.098
125.41,83.588,91.163
125.51,83.681,91.32
125.41,83.705,91.279
125.46,83.811,91.395
125.57,83.921,91.556
125.46,83.946,91.502
125.51,84.06,91.612
125.65,84.168,91.784
125.53,84.208,91.741
125.64,84.347,91.865
125.74,84.431,92.104
125.61,84.47,92.018
125.79,84.607,92.206
125.77,84.686,92.255
125.85,84.792,92.372
125.72,84.835,92.323
125.91,84.97,92.503
125.84,85.044,92.521
125.95,85.179,92.699
125.89,85.245,92.715
125.97,85.367,92.864
126.11,85.488,93.05
126,85.53,92.998
126.07,85.652,93.136
126.2,85.773,93.328
126.09,85.815,93.291
126.02,85.873,93.29
126.16,86.016,93.478
126.19,86.098,93.561
126.27,86.215,93.72
126.15,86.26,93.661
126.3,86.415,93.894
126.3,86.491,93.945
126.37,86.607,94.075
126.24,86.638,94.016
126.41,86.8,94.251
126.4,86.871,94.307
126.47,86.995,94.452
126.39,87.067,94.452
126.47,87.195,94.566
126.54,87.282,94.768
126.42,87.323,94.699
126.59,87.481,94.928
126.56,87.551,94.97
126.69,87.691,95.161
126.56,87.736,95.108
126.68,87.823,95.238
126.58,87.9,95.229
126.71,88.039,95.428
126.63,88.084,95.411
126.71,88.21,95.544
126.84,88.332,95.743
126.72,88.351,95.681
126.72,88.416,95.764
126.31,88.11,95.487
125.9,87.904,95.184
125.32,87.522,94.78
124.9,87.214,94.485
124.29,86.864,94.04
124.39,86.949,94.232
124.33,86.979,94.233
124.32,87.022,94.275
124.22,87.067,94.251
124.36,87.177,94.417
124.32,87.21,94.413
124.38,87.303,94.535
124.24,87.317,94.445
124.43,87.455,94.661
124.39,87.5,94.684
124.52,87.627,94.838
124.35,87.608,94.801
124.53,87.745,94.986
124.51,87.794,94.98
124.6,87.892,95.094
124.51,87.92,95.059
124.61,88.043,95.188
124.69,88.071,95.232
124.53,88.097,95.158
124.73,88.231,95.39
124.76,88.32,95.497
124.88,88.42,95.645
124.75,88.42,95.539
124.84,88.528,95.671
125,88.613,95.856
124.87,88.609,95.754
125.07,88.75,95.992
125.06,88.778,95.998
125.16,88.879,96.126
125.03,88.874,96.02
125.24,89.007,96.25
125.24,89.049,96.262
125.27,89.102,96.316
125.18,89.124,96.257
125.28,89.242,96.377
125.37,89.288,96.479
125.26,89.28,96.388
125.37,89.381,96.513
125.5,89.483,96.674
125.45,89.52,96.647
125.56,89.615,96.747
125.65,89.653,96.929
125.54,89.645,96.785
125.57,89.693,96.799
125.66,89.773,96.893
125.86,89.882,97.095
125.78,89.876,97.011
125.93,89.919,97.13
125.84,89.926,97.066
125.98,90.015,97.197
125.92,90.023,97.159
126.02,90.104,97.256
126.17,90.171,97.414
126.06,90.158,97.313
126.28,90.256,97.516
126.26,90.262,97.503
126.38,90.33,97.618
126.26,90.314,97.492
